DATE;Heure;nvg
03-03-2016;10:53:37;21
03-03-2016;11:13:39;18
03-03-2016;11:33:42;18
03-03-2016;11:43:42;19
03-03-2016;11:53:44;18
03-03-2016;12:03:33;18
03-03-2016;12:33:36;21
03-03-2016;13:13:39;21
03-03-2016;13:23:41;20
03-03-2016;13:33:41;26
03-03-2016;13:43:42;18
03-03-2016;13:53:44;21
03-03-2016;14:03:44;26
03-03-2016;17:44:06;21
03-03-2016;17:54:08;21
03-03-2016;18:04:09;19
03-03-2016;18:14:10;20
03-03-2016;18:24:11;25
03-03-2016;18:34:12;22
03-03-2016;18:44:13;21
03-03-2016;18:54:14;21
03-03-2016;19:04:15;24
03-03-2016;19:24:17;24
03-03-2016;19:34:17;25
03-03-2016;19:44:24;24
03-03-2016;20:04:20;24
03-03-2016;20:14:27;25
03-03-2016;20:24:23;26
03-03-2016;20:34:24;27
03-03-2016;20:54:26;24
03-03-2016;21:04:27;23
03-03-2016;21:14:20;29
03-03-2016;21:24:20;24
03-03-2016;21:54:23;25
04-03-2016;03:54:56;26
04-03-2016;04:14:59;25
04-03-2016;04:25:00;25
04-03-2016;04:45:02;26
04-03-2016;04:55:04;27
04-03-2016;05:05:05;27
04-03-2016;05:15:06;26
04-03-2016;05:35:16;26
04-03-2016;05:45:17;27
04-03-2016;06:15:20;26
04-03-2016;06:25:21;31
04-03-2016;19:16:29;30
04-03-2016;19:36:32;33
04-03-2016;19:46:32;28
04-03-2016;19:56:34;29
04-03-2016;20:16:36;29
04-03-2016;20:36:38;30
04-03-2016;20:46:39;30
04-03-2016;20:56:40;29
04-03-2016;21:16:42;37
04-03-2016;21:26:43;30
04-03-2016;21:36:43;33
04-03-2016;21:46:45;32
04-03-2016;21:56:46;32
05-03-2016;07:07:31;34
05-03-2016;07:17:33;33
05-03-2016;07:27:33;33
05-03-2016;07:37:35;30
05-03-2016;07:57:37;30
05-03-2016;08:07:38;32
05-03-2016;08:27:40;32
05-03-2016;08:37:41;35
05-03-2016;08:57:43;36
05-03-2016;09:17:44;38
05-03-2016;09:27:46;35
05-03-2016;09:37:47;39
05-03-2016;10:07:50;38
05-03-2016;10:17:50;37
05-03-2016;14:58:06;38
05-03-2016;15:08:13;39
05-03-2016;15:18:08;37
05-03-2016;15:28:10;12
05-03-2016;15:38:11;13
05-03-2016;15:48:11;13
05-03-2016;15:58:13;16
05-03-2016;16:08:14;17
05-03-2016;16:18:14;18
05-03-2016;16:30:36;34
05-03-2016;16:40:37;15
05-03-2016;16:50:38;21
05-03-2016;19:30:54;42
05-03-2016;21:01:04;17
05-03-2016;21:01:09;17
05-03-2016;21:21:06;17
05-03-2016;21:31:07;17
05-03-2016;21:41:08;19
05-03-2016;21:51:09;17
05-03-2016;22:01:11;18
06-03-2016;07:11:57;20
06-03-2016;07:21:58;20
06-03-2016;07:31:59;20
06-03-2016;07:42:00;20
06-03-2016;07:52:01;20
06-03-2016;08:02:02;20
06-03-2016;08:12:03;21
06-03-2016;08:22:04;20
06-03-2016;08:32:05;21
06-03-2016;08:42:06;21
06-03-2016;08:52:07;21
06-03-2016;09:02:08;21
06-03-2016;09:12:10;21
06-03-2016;09:22:10;21
06-03-2016;09:32:12;21
06-03-2016;09:32:17;21
06-03-2016;09:42:12;20
06-03-2016;10:02:15;19
06-03-2016;10:12:15;41
06-03-2016;10:22:17;24
06-03-2016;10:32:23;37
06-03-2016;10:42:18;38
06-03-2016;10:52:20;36
06-03-2016;11:02:21;23
06-03-2016;11:12:21;21
06-03-2016;11:22:23;34
06-03-2016;11:32:24;22
06-03-2016;11:42:25;23
06-03-2016;11:52:26;21
06-03-2016;12:02:15;24
06-03-2016;12:12:16;22
06-03-2016;12:22:18;22
06-03-2016;12:32:18;24
06-03-2016;12:52:21;24
06-03-2016;13:02:20;42
06-03-2016;13:12:21;26
06-03-2016;17:32:48;42
06-03-2016;17:32:53;42
06-03-2016;17:42:49;40
06-03-2016;17:52:50;30
06-03-2016;18:02:51;26
06-03-2016;18:12:57;26
06-03-2016;18:22:53;15
06-03-2016;18:32:54;18
06-03-2016;18:42:55;20
06-03-2016;18:52:56;23
06-03-2016;19:02:57;28
06-03-2016;19:12:58;25
06-03-2016;19:22:59;27
06-03-2016;19:33:00;37
06-03-2016;19:43:02;35
06-03-2016;19:53:02;30
06-03-2016;20:03:03;28
06-03-2016;20:13:05;32
06-03-2016;20:33:06;30
06-03-2016;20:43:12;30
06-03-2016;20:53:08;31
06-03-2016;21:03:09;29
06-03-2016;21:13:10;27
06-03-2016;21:23:11;31
06-03-2016;21:33:12;29
06-03-2016;21:43:18;29
06-03-2016;21:53:14;24
06-03-2016;22:03:15;20
07-03-2016;03:53:39;31
07-03-2016;04:03:41;25
07-03-2016;04:13:41;23
07-03-2016;04:23:43;23
07-03-2016;04:33:44;28
07-03-2016;04:43:44;32
07-03-2016;04:53:46;29
07-03-2016;05:03:47;31
07-03-2016;05:13:48;34
07-03-2016;05:23:49;35
07-03-2016;05:33:50;34
07-03-2016;05:43:51;34
07-03-2016;05:53:52;32
07-03-2016;06:03:53;33
07-03-2016;06:13:53;35
07-03-2016;06:23:55;35
07-03-2016;06:33:56;44
07-03-2016;15:24:39;27
07-03-2016;15:34:40;28
07-03-2016;15:44:46;29
07-03-2016;15:54:43;29
07-03-2016;16:04:43;33
07-03-2016;16:14:44;32
07-03-2016;16:24:45;35
07-03-2016;16:34:46;34
07-03-2016;16:44:48;33
07-03-2016;16:54:48;36
07-03-2016;17:04:45;36
07-03-2016;17:14:47;36
07-03-2016;17:24:47;37
07-03-2016;17:34:48;35
07-03-2016;17:44:50;38
07-03-2016;17:54:50;36
07-03-2016;18:04:51;35
07-03-2016;18:14:52;35
07-03-2016;18:24:53;35
07-03-2016;18:34:54;27
07-03-2016;18:44:55;22
07-03-2016;18:54:55;16
07-03-2016;19:04:57;16
07-03-2016;19:14:58;15
07-03-2016;19:24:58;17
07-03-2016;19:35:00;18
07-03-2016;19:45:01;16
07-03-2016;20:15:05;16
07-03-2016;20:35:07;34
08-03-2016;03:55:45;21
08-03-2016;04:05:46;17
08-03-2016;04:15:46;24
08-03-2016;04:25:48;37
08-03-2016;04:35:49;22
08-03-2016;04:45:50;21
08-03-2016;04:55:51;21
08-03-2016;05:05:53;38
08-03-2016;05:15:58;23
08-03-2016;05:25:54;25
08-03-2016;05:45:56;23
08-03-2016;05:55:57;23
08-03-2016;06:05:57;23
08-03-2016;06:15:59;23
08-03-2016;06:26:00;26
08-03-2016;17:16:55;43
08-03-2016;17:26:56;30
08-03-2016;17:36:57;36
08-03-2016;17:46:58;35
08-03-2016;17:56:59;23
08-03-2016;18:07:00;24
08-03-2016;18:17:01;24
08-03-2016;18:27:02;25
08-03-2016;18:37:03;33
08-03-2016;18:47:05;29
08-03-2016;18:57:05;29
08-03-2016;19:07:06;33
08-03-2016;19:27:08;29
08-03-2016;19:37:09;39
08-03-2016;19:57:11;34
08-03-2016;20:07:12;29
08-03-2016;20:17:13;28
08-03-2016;20:27:14;29
08-03-2016;20:37:15;43
08-03-2016;20:47:16;28
09-03-2016;03:57:48;24
09-03-2016;04:07:50;22
09-03-2016;04:17:51;22
09-03-2016;04:27:52;23
09-03-2016;04:37:53;25
09-03-2016;04:48:00;25
09-03-2016;04:57:55;35
09-03-2016;05:07:56;27
09-03-2016;05:17:58;28
09-03-2016;05:27:58;31
09-03-2016;05:37:59;29
09-03-2016;05:48:01;31
09-03-2016;05:58:01;23
09-03-2016;06:08:02;30
09-03-2016;06:18:03;21
09-03-2016;06:28:04;22
09-03-2016;16:38:56;33
09-03-2016;16:58:58;35
09-03-2016;17:29:01;36
09-03-2016;17:39:03;38
09-03-2016;17:49:03;35
09-03-2016;17:59:04;35
09-03-2016;18:19:06;35
09-03-2016;18:29:08;34
09-03-2016;18:39:08;39
09-03-2016;18:49:14;35
09-03-2016;18:59:10;33
09-03-2016;19:09:11;36
09-03-2016;19:19:12;32
09-03-2016;19:29:13;35
09-03-2016;19:39:14;35
09-03-2016;19:49:15;34
09-03-2016;19:59:21;35
09-03-2016;20:09:17;35
09-03-2016;20:19:18;35
09-03-2016;20:29:19;34
09-03-2016;20:49:21;35
09-03-2016;20:59:22;34
09-03-2016;21:29:25;36
09-03-2016;21:39:26;45
09-03-2016;21:49:27;36
10-03-2016;04:09:54;39
10-03-2016;04:19:56;40
10-03-2016;04:30:03;38
10-03-2016;04:49:59;13
10-03-2016;04:59:59;14
10-03-2016;05:10:00;19
10-03-2016;05:20:02;13
10-03-2016;05:50:05;17
10-03-2016;06:00:05;22
10-03-2016;06:10:07;21
10-03-2016;06:20:23;19
10-03-2016;16:01:06;20
10-03-2016;16:21:13;23
10-03-2016;16:31:09;24
10-03-2016;17:11:19;22
10-03-2016;17:31:16;22
10-03-2016;17:41:17;25
10-03-2016;17:51:18;25
10-03-2016;18:11:19;24
10-03-2016;18:21:21;26
10-03-2016;18:31:22;25
10-03-2016;18:41:22;30
10-03-2016;19:01:25;29
10-03-2016;19:11:25;30
10-03-2016;19:21:27;25
10-03-2016;19:31:28;26
10-03-2016;19:41:28;27
10-03-2016;19:51:30;25
10-03-2016;20:01:31;27
10-03-2016;20:11:31;30
11-03-2016;03:48:10;20
11-03-2016;03:58:11;38
11-03-2016;04:08:13;21
11-03-2016;04:18:13;23
11-03-2016;04:28:15;35
11-03-2016;04:38:16;23
11-03-2016;04:48:16;19
11-03-2016;04:58:18;23
11-03-2016;05:08:19;27
11-03-2016;05:18:20;21
11-03-2016;05:28:26;21
11-03-2016;05:38:22;26
11-03-2016;05:48:23;16
11-03-2016;05:58:24;40
11-03-2016;06:08:25;20
11-03-2016;06:18:26;32
11-03-2016;06:28:27;35
11-03-2016;15:49:13;26
11-03-2016;15:59:14;27
11-03-2016;15:59:20;27
11-03-2016;16:09:15;27
11-03-2016;16:19:16;21
11-03-2016;16:29:17;22
11-03-2016;16:39:18;23
11-03-2016;16:49:19;35
11-03-2016;17:09:21;18
11-03-2016;17:19:22;30
11-03-2016;17:29:24;41
11-03-2016;17:39:29;31
11-03-2016;17:49:25;33
11-03-2016;17:59:27;34
11-03-2016;18:09:27;35
11-03-2016;18:19:29;35
11-03-2016;18:29:30;32
11-03-2016;18:39:30;38
11-03-2016;18:49:37;40
11-03-2016;18:59:32;33
11-03-2016;19:09:33;36
11-03-2016;19:19:34;35
11-03-2016;19:29:35;35
11-03-2016;19:39:36;27
11-03-2016;19:49:43;24
11-03-2016;19:59:38;22
11-03-2016;20:09:39;21
11-03-2016;20:29:41;35
11-03-2016;20:39:42;35
11-03-2016;20:49:43;32
11-03-2016;20:59:44;31
11-03-2016;21:09:45;32
11-03-2016;21:19:46;33
11-03-2016;21:29:47;34
11-03-2016;21:39:48;33
11-03-2016;21:49:49;26
11-03-2016;21:59:50;14
12-03-2016;05:20:31;16
12-03-2016;05:30:27;41
12-03-2016;05:40:28;15
12-03-2016;05:50:29;16
12-03-2016;06:00:31;15
12-03-2016;06:10:31;13
12-03-2016;06:20:32;17
12-03-2016;06:30:34;19
12-03-2016;06:40:34;16
12-03-2016;06:50:35;18
12-03-2016;07:00:37;17
12-03-2016;07:10:37;18
12-03-2016;07:20:38;18
12-03-2016;07:30:40;21
12-03-2016;07:40:40;19
12-03-2016;07:50:41;42
12-03-2016;08:00:43;35
12-03-2016;08:10:43;24
12-03-2016;08:20:44;21
12-03-2016;08:30:46;24
12-03-2016;08:50:47;20
12-03-2016;09:00:49;21
12-03-2016;09:10:49;26
12-03-2016;09:20:50;35
12-03-2016;09:30:52;25
12-03-2016;09:40:52;25
12-03-2016;09:50:53;22
12-03-2016;10:00:54;21
12-03-2016;10:10:55;22
12-03-2016;10:20:56;24
12-03-2016;10:30:57;24
12-03-2016;10:40:58;23
12-03-2016;10:51:00;36
12-03-2016;11:01:00;26
12-03-2016;11:11:06;25
12-03-2016;11:31:03;27
12-03-2016;19:01:37;7
12-03-2016;19:11:39;20
12-03-2016;19:21:39;14
12-03-2016;19:31:40;24
12-03-2016;19:41:42;26
12-03-2016;19:51:43;34
12-03-2016;20:01:44;35
12-03-2016;20:11:45;26
12-03-2016;20:21:51;26
12-03-2016;20:31:47;26
12-03-2016;20:41:48;32
12-03-2016;20:51:48;28
12-03-2016;21:01:50;29
12-03-2016;21:11:51;34
12-03-2016;21:21:51;25
12-03-2016;21:31:53;28
12-03-2016;21:41:54;28
12-03-2016;21:51:54;26
12-03-2016;22:01:56;27
13-03-2016;07:22:42;28
13-03-2016;07:32:44;24
13-03-2016;07:42:45;35
13-03-2016;07:52:45;27
13-03-2016;08:02:47;35
13-03-2016;08:12:48;27
13-03-2016;08:22:49;30
13-03-2016;08:32:50;35
13-03-2016;08:42:57;27
13-03-2016;08:52:52;37
13-03-2016;09:02:53;30
13-03-2016;09:12:55;23
13-03-2016;09:22:55;23
13-03-2016;09:32:56;7
13-03-2016;09:42:57;24
13-03-2016;09:52:58;24
13-03-2016;10:02:59;29
13-03-2016;19:53:48;42
13-03-2016;20:03:49;33
13-03-2016;20:13:49;30
13-03-2016;20:23:51;35
13-03-2016;20:33:52;31
13-03-2016;20:43:53;6
13-03-2016;20:53:54;34
13-03-2016;21:03:56;37
13-03-2016;21:13:56;16
13-03-2016;21:23:57;16
13-03-2016;21:33:58;16
13-03-2016;21:43:59;26
13-03-2016;21:54:00;32
13-03-2016;22:04:01;34
14-03-2016;04:12:20;30
14-03-2016;04:12:26;30
14-03-2016;04:42:24;29
14-03-2016;04:52:25;29
14-03-2016;05:22:28;32
14-03-2016;05:32:29;31
14-03-2016;05:42:30;32
14-03-2016;05:52:31;33
14-03-2016;18:16:10;14
14-03-2016;18:26:11;14
14-03-2016;18:46:18;14
14-03-2016;19:06:15;14
14-03-2016;19:16:23;15
14-03-2016;19:26:17;16
14-03-2016;19:36:18;16
14-03-2016;19:46:25;17
14-03-2016;19:56:20;15
14-03-2016;19:56:25;15
14-03-2016;20:06:21;18
14-03-2016;20:16:22;19
14-03-2016;20:26:23;16
14-03-2016;20:36:29;20
14-03-2016;20:56:26;20
14-03-2016;21:06:27;17
14-03-2016;21:26:29;18
15-03-2016;04:17:05;21
15-03-2016;04:37:02;25
15-03-2016;04:47:03;21
15-03-2016;05:17:06;21
15-03-2016;05:27:07;19
15-03-2016;05:37:08;25
15-03-2016;05:57:10;23
15-03-2016;06:07:11;24
15-03-2016;06:17:12;25
15-03-2016;06:27:13;24
15-03-2016;19:28:22;23
15-03-2016;19:48:24;29
15-03-2016;20:08:26;23
15-03-2016;20:28:29;24
15-03-2016;20:38:29;24
15-03-2016;21:08:32;24
15-03-2016;21:48:37;25
16-03-2016;04:29:06;23
16-03-2016;04:49:08;24
16-03-2016;04:59:08;26
16-03-2016;05:29:11;27
16-03-2016;05:39:13;27
16-03-2016;05:59:15;25
16-03-2016;06:19:17;31
16-03-2016;15:50:05;29
16-03-2016;16:10:17;28
16-03-2016;16:20:19;30
16-03-2016;16:40:20;30
16-03-2016;17:30:25;29
16-03-2016;17:50:27;34
16-03-2016;18:10:30;31
16-03-2016;18:20:30;32
16-03-2016;18:30:31;31
16-03-2016;18:40:33;32
16-03-2016;18:50:33;36
16-03-2016;19:00:34;33
16-03-2016;19:10:35;31
16-03-2016;19:20:36;33
16-03-2016;19:30:37;31
16-03-2016;19:40:37;33
16-03-2016;20:20:42;36
16-03-2016;20:30:43;26
16-03-2016;20:40:43;27
16-03-2016;20:50:50;27
16-03-2016;21:00:51;27
16-03-2016;21:10:46;30
16-03-2016;21:20:48;31
17-03-2016;04:21:18;29
17-03-2016;04:31:19;35
17-03-2016;04:51:21;31
17-03-2016;05:01:22;32
17-03-2016;05:11:23;33
17-03-2016;05:21:24;34
17-03-2016;05:31:25;37
17-03-2016;05:51:27;34
17-03-2016;06:01:28;35
17-03-2016;06:11:29;34
17-03-2016;06:21:30;36
17-03-2016;06:31:31;35
17-03-2016;15:32:18;39
17-03-2016;15:42:18;38
17-03-2016;18:02:29;34
17-03-2016;18:12:30;14
17-03-2016;18:22:30;16
17-03-2016;18:32:32;17
17-03-2016;18:42:33;16
17-03-2016;18:52:34;18
17-03-2016;19:02:41;17
17-03-2016;19:22:37;18
17-03-2016;19:32:38;20
17-03-2016;19:52:40;17
17-03-2016;20:02:41;17
17-03-2016;20:12:41;27
17-03-2016;20:22:43;24
17-03-2016;20:42:44;21
17-03-2016;21:22:49;21
17-03-2016;21:42:50;19
17-03-2016;21:52:52;20
18-03-2016;03:53:21;22
18-03-2016;04:03:22;25
18-03-2016;04:03:28;25
18-03-2016;04:13:29;25
18-03-2016;05:03:29;22
18-03-2016;05:23:31;25
18-03-2016;05:33:32;28
18-03-2016;05:43:33;25
18-03-2016;05:53:34;28
18-03-2016;06:03:35;25
18-03-2016;15:34:23;26
18-03-2016;16:04:26;28
18-03-2016;16:14:27;30
18-03-2016;16:24:29;27
18-03-2016;17:14:34;26
18-03-2016;17:24:34;27
18-03-2016;17:34:35;30
18-03-2016;17:44:37;28
18-03-2016;18:04:43;28
18-03-2016;18:14:39;29
18-03-2016;18:34:41;28
18-03-2016;19:04:44;29
19-03-2016;07:05:54;30
19-03-2016;07:15:49;30
19-03-2016;07:25:51;33
19-03-2016;07:35:52;34
19-03-2016;07:45:52;33
19-03-2016;08:05:55;34
19-03-2016;08:15:56;33
19-03-2016;08:25:57;36
19-03-2016;08:35:57;36
19-03-2016;08:56:00;32
19-03-2016;09:16:01;34
19-03-2016;09:26:03;35
19-03-2016;09:36:03;36
19-03-2016;19:06:49;40
19-03-2016;19:16:51;40
19-03-2016;19:26:51;37
19-03-2016;19:36:53;35
19-03-2016;19:56:54;36
19-03-2016;20:06:56;36
19-03-2016;20:16:57;37
19-03-2016;20:26:58;36
19-03-2016;20:47:00;42
19-03-2016;20:57:01;41
19-03-2016;21:27:03;42
19-03-2016;21:37:05;39
20-03-2016;07:17:11;13
20-03-2016;07:27:12;12
20-03-2016;07:37:13;12
20-03-2016;07:47:13;12
20-03-2016;08:07:16;19
20-03-2016;08:27:18;16
20-03-2016;08:27:23;16
20-03-2016;08:37:19;14
20-03-2016;08:47:20;20
20-03-2016;08:57:21;16
20-03-2016;09:07:22;18
20-03-2016;09:17:23;16
20-03-2016;09:27:24;19
20-03-2016;09:37:25;16
20-03-2016;09:47:26;20
20-03-2016;18:18:06;20
20-03-2016;18:28:08;20
20-03-2016;18:38:08;24
20-03-2016;18:48:10;21
20-03-2016;18:58:10;20
20-03-2016;19:08:11;24
20-03-2016;19:18:13;20
20-03-2016;19:28:13;22
20-03-2016;19:38:14;24
20-03-2016;19:58:16;21
20-03-2016;20:08:17;23
20-03-2016;20:18:19;25
20-03-2016;20:28:19;22
20-03-2016;20:58:27;22
20-03-2016;21:18:25;26
21-03-2016;05:09:01;23
21-03-2016;05:29:03;25
21-03-2016;05:39:04;26
21-03-2016;05:59:06;24
21-03-2016;06:09:07;28
21-03-2016;06:19:07;27
21-03-2016;06:29:09;26
21-03-2016;19:00:16;28
21-03-2016;19:10:17;27
21-03-2016;19:20:18;28
21-03-2016;19:40:20;28
21-03-2016;19:50:21;28
21-03-2016;20:20:24;28
21-03-2016;20:40:26;29
21-03-2016;20:50:27;31
22-03-2016;04:12:58;23
22-03-2016;04:33:00;24
22-03-2016;04:43:00;24
22-03-2016;05:23:05;26
22-03-2016;05:33:06;28
22-03-2016;05:53:08;33
22-03-2016;06:03:09;28
22-03-2016;06:13:10;30
23-03-2016;03:54:01;24
23-03-2016;04:04:02;26
23-03-2016;04:14:08;26
23-03-2016;04:34:05;30
23-03-2016;04:44:07;28
23-03-2016;04:54:07;30
23-03-2016;05:04:08;31
23-03-2016;05:24:10;32
23-03-2016;05:44:12;36
23-03-2016;05:54:14;33
23-03-2016;18:35:15;12
23-03-2016;18:45:16;13
23-03-2016;18:55:17;12
23-03-2016;18:55:22;12
23-03-2016;19:05:18;17
23-03-2016;19:25:20;15
23-03-2016;19:35:22;14
23-03-2016;19:45:22;17
23-03-2016;19:55:24;15
23-03-2016;20:05:25;14
23-03-2016;20:15:26;17
23-03-2016;20:25:27;16
23-03-2016;20:35:27;15
23-03-2016;20:45:29;16
23-03-2016;20:55:29;20
23-03-2016;21:15:32;15
23-03-2016;21:35:25;15
23-03-2016;21:45:26;17
24-03-2016;04:06:01;17
24-03-2016;04:16:03;18
24-03-2016;04:46:06;17
24-03-2016;04:56:07;19
24-03-2016;05:06:08;24
24-03-2016;05:16:10;19
24-03-2016;05:36:11;19
24-03-2016;05:46:12;21
24-03-2016;06:16:15;21
24-03-2016;06:26:17;22
24-03-2016;20:07:29;24
24-03-2016;20:17:30;21
24-03-2016;20:27:31;23
24-03-2016;20:47:33;25
24-03-2016;20:57:35;23
24-03-2016;21:07:35;24
24-03-2016;21:27:37;23
24-03-2016;21:37:38;31
25-03-2016;04:18:07;17
25-03-2016;04:28:09;20
25-03-2016;04:48:11;19
25-03-2016;04:58:12;20
25-03-2016;05:08:12;22
25-03-2016;05:28:15;23
25-03-2016;05:48:17;26
25-03-2016;05:58:18;27
25-03-2016;06:08:19;23
25-03-2016;06:18:20;25
25-03-2016;15:59:08;26
25-03-2016;16:19:11;31
25-03-2016;16:19:16;31
25-03-2016;16:39:12;26
25-03-2016;16:49:13;26
25-03-2016;16:59:15;26
25-03-2016;17:09:15;27
25-03-2016;17:29:23;27
25-03-2016;17:39:18;27
25-03-2016;17:49:20;32
25-03-2016;17:59:20;27
25-03-2016;18:09:21;27
25-03-2016;18:19:23;30
25-03-2016;18:29:23;28
25-03-2016;18:39:25;28
25-03-2016;18:49:25;28
25-03-2016;18:59:26;29
25-03-2016;19:09:28;33
25-03-2016;19:19:28;36
25-03-2016;19:39:30;30
25-03-2016;19:49:31;30
26-03-2016;07:20:32;25
26-03-2016;08:00:36;29
26-03-2016;08:10:38;28
26-03-2016;08:40:41;29
26-03-2016;09:00:43;34
26-03-2016;09:20:45;34
27-03-2016;08:22:37;29
27-03-2016;08:42:39;31
27-03-2016;08:52:39;28
27-03-2016;09:02:40;30
27-03-2016;09:22:42;29
27-03-2016;09:42:45;31
27-03-2016;09:52:45;34
27-03-2016;10:02:47;44
27-03-2016;10:21:48;29
27-03-2016;10:31:49;29
27-03-2016;10:41:50;29
27-03-2016;10:51:51;29
27-03-2016;11:01:51;29
27-03-2016;11:11:53;30
27-03-2016;11:21:54;30
28-03-2016;07:13:34;13
28-03-2016;07:23:41;14
28-03-2016;07:43:38;13
28-03-2016;07:53:39;15
28-03-2016;08:13:41;16
28-03-2016;08:23:42;15
28-03-2016;08:33:43;15
28-03-2016;08:43:44;17
28-03-2016;09:03:46;16
28-03-2016;09:23:47;16
28-03-2016;09:33:49;17
28-03-2016;09:43:50;19
28-03-2016;09:53:50;20
28-03-2016;10:13:53;19
28-03-2016;10:23:53;21
28-03-2016;10:33:55;21
29-03-2016;05:05:26;22
29-03-2016;05:15:26;23
29-03-2016;05:25:27;23
29-03-2016;05:35:29;22
29-03-2016;05:55:31;26
29-03-2016;06:05:31;26
29-03-2016;06:25:34;21
30-03-2016;04:17:31;26
30-03-2016;04:37:28;23
30-03-2016;04:47:29;24
30-03-2016;04:57:29;29
30-03-2016;05:27:38;25
31-03-2016;04:49:33;28
31-03-2016;04:59:34;27
31-03-2016;05:29:37;27
31-03-2016;05:39:39;28
31-03-2016;06:19:42;31
31-03-2016;06:29:43;26
31-03-2016;16:30:33;29
31-03-2016;16:45:25;30
31-03-2016;16:55:26;26
31-03-2016;17:15:29;28
31-03-2016;17:25:34;28
31-03-2016;17:35:30;28
31-03-2016;17:45:31;28
31-03-2016;17:55:32;28
31-03-2016;18:05:33;28
31-03-2016;18:15:39;28
31-03-2016;18:25:35;28
31-03-2016;18:35:36;28
31-03-2016;18:45:37;28
31-03-2016;18:55:38;28
31-03-2016;19:15:40;29
31-03-2016;19:55:44;30
31-03-2016;19:55:50;30
31-03-2016;20:05:46;34
31-03-2016;20:15:46;32
31-03-2016;20:35:54;29
31-03-2016;20:45:49;29
31-03-2016;20:55:50;32
31-03-2016;21:15:52;32
31-03-2016;21:35:54;31
31-03-2016;21:55:56;32
01-04-2016;04:06:22;28
01-04-2016;04:16:23;26
01-04-2016;04:46:26;27
01-04-2016;04:56:28;29
01-04-2016;05:06:28;30
01-04-2016;05:26:31;34
01-04-2016;05:36:31;32
01-04-2016;05:46:33;39
01-04-2016;06:06:34;41
01-04-2016;06:16:36;32
01-04-2016;06:26:41;36
01-04-2016;15:37:22;10
01-04-2016;15:47:22;11
01-04-2016;15:57:24;10
01-04-2016;16:07:25;14
01-04-2016;16:17:25;11
01-04-2016;16:27:27;11
01-04-2016;16:37:28;11
01-04-2016;16:47:28;14
01-04-2016;16:57:30;14
01-04-2016;17:07:31;12
01-04-2016;17:17:32;14
01-04-2016;17:27:33;14
01-04-2016;17:47:35;18
01-04-2016;17:57:36;14
01-04-2016;18:17:38;15
01-04-2016;18:27:39;15
01-04-2016;18:37:39;15
01-04-2016;18:47:41;21
01-04-2016;18:57:42;18
01-04-2016;19:07:42;19
01-04-2016;19:27:45;22
01-04-2016;19:37:45;20
02-04-2016;07:18:47;22
02-04-2016;07:38:49;19
02-04-2016;07:58:51;22
02-04-2016;08:08:53;21
02-04-2016;08:18:53;22
02-04-2016;08:28:54;22
02-04-2016;08:38:56;21
02-04-2016;08:48:56;22
02-04-2016;08:58:57;22
02-04-2016;09:08:59;25
02-04-2016;09:18:59;25
02-04-2016;09:29:00;21
02-04-2016;09:39:01;28
02-04-2016;09:49:02;23
02-04-2016;09:59:04;25
02-04-2016;10:09:03;26
02-04-2016;10:29:06;24
02-04-2016;10:39:06;24
03-04-2016;07:20:51;27
03-04-2016;07:40:53;25
03-04-2016;07:50:54;25
03-04-2016;08:00:56;27
03-04-2016;08:30:59;26
03-04-2016;08:41:00;27
03-04-2016;08:51:00;29
03-04-2016;09:21:03;26
03-04-2016;09:31:05;25
03-04-2016;09:41:05;28
03-04-2016;10:01:08;29
04-04-2016;04:52:39;22
04-04-2016;05:32:43;23
04-04-2016;05:42:45;29
04-04-2016;05:52:45;24
04-04-2016;06:22:48;26
04-04-2016;06:32:49;28
04-04-2016;18:43:52;28
04-04-2016;18:53:54;29
04-04-2016;19:23:56;30
04-04-2016;19:43:59;30
04-04-2016;20:03:53;29
05-04-2016;05:04:43;27
05-04-2016;05:14:45;27
05-04-2016;05:34:47;27
05-04-2016;05:44:48;27
05-04-2016;06:04:50;32
05-04-2016;06:24:52;29
05-04-2016;16:15:40;35
05-04-2016;16:45:43;32
05-04-2016;16:55:45;33
05-04-2016;17:05:45;33
05-04-2016;17:15:52;32
05-04-2016;17:25:48;38
05-04-2016;17:35:48;37
05-04-2016;17:55:50;34
05-04-2016;18:05:51;34
05-04-2016;18:15:53;34
05-04-2016;18:28:33;13
05-04-2016;18:38:34;14
05-04-2016;18:58:36;14
05-04-2016;19:18:38;13
05-04-2016;19:28:39;13
06-04-2016;05:09:26;19
06-04-2016;05:19:26;21
06-04-2016;05:29:27;19
06-04-2016;05:49:29;22
06-04-2016;05:59:31;20
06-04-2016;06:09:32;23
06-04-2016;06:19:38;21
06-04-2016;06:29:34;21
07-04-2016;04:11:25;24
07-04-2016;04:21:26;22
07-04-2016;05:11:31;22
07-04-2016;05:21:32;24
07-04-2016;05:31:34;26
07-04-2016;05:41:34;24
07-04-2016;05:51:36;25
07-04-2016;06:01:36;26
07-04-2016;06:11:37;29
07-04-2016;06:21:38;25
07-04-2016;16:52:30;24
07-04-2016;17:02:32;36
07-04-2016;17:22:34;25
07-04-2016;17:32:35;25
07-04-2016;17:42:37;29
07-04-2016;17:52:37;30
07-04-2016;18:02:38;25
07-04-2016;18:12:39;26
07-04-2016;18:42:41;30
07-04-2016;19:02:44;27
07-04-2016;19:12:45;27
07-04-2016;19:22:46;27
