DATE;heure;consoHP;consoHC
07-08-2018;00:00:01;0.6;0.46
08-08-2018;00:00:01;0.68;0.45
09-08-2018;00:00:01;1.23;0.51
10-08-2018;00:00:01;0.65;0.51
11-08-2018;00:00:01;1.3;0.46
12-08-2018;00:00:01;0.56;0.42
13-08-2018;00:00:01;0.73;0.45
14-08-2018;00:00:01;0.83;0.57
15-08-2018;00:00:01;0.76;0.61
16-08-2018;00:00:01;0.59;0.53
17-08-2018;00:00:01;0.8;0.41
18-08-2018;00:00:01;0.85;0.49
19-08-2018;00:00:01;1.33;0.64
20-08-2018;00:00:01;0.71;0.47
21-08-2018;00:00:01;0.72;0.56
22-08-2018;00:00:01;0.98;0.45
23-08-2018;00:00:01;0.81;0.69
24-08-2018;00:00:01;0.72;0.44
25-08-2018;00:00:01;0.92;0.44
26-08-2018;00:00:01;1.01;0.61
27-08-2018;00:00:01;0.63;0.44
28-08-2018;00:00:01;0.68;0.53
29-08-2018;00:00:01;0.73;0.46
30-08-2018;00:00:01;0.65;0.52
31-08-2018;00:00:01;0.78;0.45
01-09-2018;00:00:01;1.19;0.51
02-09-2018;00:00:01;0.99;0.61
03-09-2018;00:00:01;0.75;0.5
04-09-2018;00:00:01;1.12;0.49
05-09-2018;00:00:01;1.04;0.55
06-09-2018;00:00:01;0.48;0.29
07-09-2018;00:00:01;0.46;0.16
08-09-2018;00:00:01;0.47;0.16
09-09-2018;00:00:01;0.46;0.16
10-09-2018;00:00:01;0.46;0.16
11-09-2018;00:00:01;0.46;0.16
12-09-2018;00:00:01;0.46;0.16
13-09-2018;00:00:01;0.46;0.16
14-09-2018;00:00:01;0.46;0.16
15-09-2018;00:00:01;0.46;0.16
16-09-2018;00:00:01;0.46;0.16
17-09-2018;00:00:01;0.46;0.16
18-09-2018;00:00:01;0.46;0.16
19-09-2018;00:00:01;0.46;0.16
20-09-2018;00:00:01;1.68;0.17
21-09-2018;00:00:01;1;0.38
22-09-2018;00:00:01;0.75;0.57
23-09-2018;00:00:01;0.86;0.54
24-09-2018;00:00:01;0.67;0.62
25-09-2018;00:00:01;0.82;0.42
26-09-2018;00:00:01;0.78;0.5
27-09-2018;00:00:01;1.05;0.78
28-09-2018;00:00:01;0.74;0.58
29-09-2018;00:00:01;0.71;0.48
30-09-2018;00:00:01;1.19;0.54
01-10-2018;00:00:01;0.77;0.48
02-10-2018;00:00:01;0.81;0.51
03-10-2018;00:00:01;0.84;0.43
04-10-2018;00:00:01;0.62;0.42
05-10-2018;00:00:01;0.8;0.49
06-10-2018;00:00:01;1.03;0.47
07-10-2018;00:00:01;0.81;0.64
08-10-2018;00:00:01;0.6;0.49
09-10-2018;00:00:01;0.9;0.44
10-10-2018;00:00:01;0.68;0.6
11-10-2018;00:00:01;0.69;0.49
12-10-2018;00:00:01;0.99;0.48
13-10-2018;00:00:01;1.22;0.41
14-10-2018;00:00:01;1.45;0.84
15-10-2018;00:00:01;0.79;0.85
16-10-2018;00:00:01;1.15;0.46
17-10-2018;00:00:01;0.73;0.52
18-10-2018;00:00:01;0.82;0.6
19-10-2018;00:00:01;0.65;0.48
20-10-2018;00:00:01;0.88;0.28
21-10-2018;00:00:01;1.61;0.7
22-10-2018;00:00:01;0.79;0.58
23-10-2018;00:00:01;0.87;0.53
24-10-2018;00:00:01;0.95;0.47
25-10-2018;00:00:01;0.64;0.56
26-10-2018;00:00:01;0.69;0.5
27-10-2018;00:00:01;1.52;0.49
28-10-2018;00:00:01;1.2;0.6
29-10-2018;00:00:01;0.75;0.68
30-10-2018;00:00:01;0.71;0.64
31-10-2018;00:00:01;0.65;0.57
01-11-2018;00:00:01;1.22;0.54
02-11-2018;00:00:01;0.73;0.9
03-11-2018;00:00:01;1.65;0.59
04-11-2018;00:00:01;0.89;0.82
05-11-2018;00:00:01;1.09;0.56
06-11-2018;00:00:01;0.89;0.63
07-11-2018;00:00:01;0.75;0.51
08-11-2018;00:00:01;0.95;0.54
09-11-2018;00:00:01;0.56;0.63
10-11-2018;00:00:01;1.34;0.37
11-11-2018;00:00:01;1.73;0.71
12-11-2018;00:00:01;0.66;0.78
13-11-2018;00:00:01;0.74;0.57
14-11-2018;00:00:01;0.72;0.55
15-11-2018;00:00:01;0.97;0.62
16-11-2018;00:00:01;0.76;0.52
17-11-2018;00:00:01;1.04;0.59
18-11-2018;00:00:01;1.76;0.6
19-11-2018;00:00:01;0.87;0.86
20-11-2018;00:00:01;0.88;0.55
21-11-2018;00:00:01;0.66;0.51
22-11-2018;00:00:01;0.92;0.45
23-11-2018;00:00:01;1.3;0.68
24-11-2018;00:00:01;1.36;0.6
25-11-2018;00:00:01;1.08;0.72
26-11-2018;00:00:01;1.17;0.44
27-11-2018;00:00:01;0.95;0.76
28-11-2018;00:00:01;1.24;0.77
29-11-2018;00:00:01;0.71;0.7
30-11-2018;00:00:01;0.98;0.51
01-12-2018;00:00:01;1.31;0.51
02-12-2018;00:00:01;1.33;0.85
03-12-2018;00:00:01;0.72;0.65
04-12-2018;00:00:01;0.93;0.58
05-12-2018;00:00:01;0.71;0.63
06-12-2018;00:00:01;0.91;0.51
